Category,Carboidratos,Colesterol,Fibra,Calorias,Manganês,Proteína,Selênio,Açúcar,Lipídios,Cálcio,Cobre,Ferro,Magnésio,Fósforo,Potássio,Sódio,Zinco,Vitamina C,Vitamina E,Vitamina K,Vitamina A,Vitamina B
Beterrabas,10.6075,0.0,2.012499988125,44.75,0.29762500000000003,1.13125,0.6625,5.01250010725,0.12125,14.5,0.079375,0.79125,19.25,24.75,212.0,153.0,0.29,3.3125,0.02625,0.1375,0.0,5.49
Betty Crocker,64.3,9.0,0.0,395.0,0.0,11.0,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,2030.0,0.0,0.0,0.0,0.0,0.0,0.0
Bife Salgado com Molho de Cogumelos,12.69,9.0,2.0,94.0,0.0,6.03,0.0,5.800000191,2.16,25.0,0.0,0.78,0.0,0.0,0.0,162.0,0.0,12.0,0.0,0.0,0.0,0.0
Bife Suíço Loma Linda com Molho,10.37,1.0,3.200000048,141.0,0.0,10.17,0.0,0.910000026,6.51,35.0,0.0,1.77,0.0,140.0,226.0,471.0,0.67,0.0,0.0,0.0,0.0,25.939999999999998
Bife de Salisbury ao Estilo Caseiro Stouffer's com Molho e Macarrão com Queijo,7.47,14.0,1.5,102.0,0.0,6.36,0.0,1.950000048,5.17,17.0,0.0,0.74,0.0,0.0,190.0,163.0,0.0,1.7,0.0,0.0,0.0,1.4600000000000002
Bife e Molho Banquet com Purê e Milho,9.88,11.0,1.5,126.0,0.0,5.64,0.0,0.939999998,7.09,21.0,0.0,0.49,0.0,0.0,0.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0
Bifes De Peru,17.0,64.0,0.0,279.0,0.083,14.2,20.7,0.0,16.9,14.0,0.073,2.2,15.0,234.0,260.0,838.0,1.46,0.0,0.0,0.0,12.0,3.343
Biscoito,43.27,1.0,0.699999988,322.0,0.438,6.66,8.0,7.400000095,13.63,51.0,0.09,2.48,17.0,470.0,162.0,999.0,0.5,0.0,0.69,6.2,2.0,4.4479999999999995
Biscoito de Manteiga com Camadas Douradas Pillsbury,41.18,0.0,1.200000048,307.0,0.0,5.88,0.0,5.880000114,13.24,0.0,0.0,2.12,0.0,0.0,0.0,1059.0,0.0,0.0,0.0,0.0,0.0,0.0
Biscoitos,65.16211267605634,19.591549295774648,1.8070422469718312,436.67605633802816,0.4954647887323943,5.8061971830985915,7.208450704225352,17.64999998269014,17.958028169014085,48.859154929577464,0.1931549295774648,2.751267605633803,28.04225352112676,143.46478873239437,176.71830985915494,406.6478873239437,0.6023943661971831,0.12535211267605634,0.5052112676056337,3.4,24.788732394366196,11.726732394366199
Biscoitos Caseiros Archway,66.96666666666667,9.833333333333334,2.1666666368333334,419.6666666666667,0.0,5.676666666666667,0.0,29.034999806666665,15.391666666666667,26.166666666666668,0.0,2.335,0.0,0.0,159.83333333333334,374.1666666666667,0.0,0.0,0.0,0.0,0.0,2.8183333333333334
Biscoitos Estilo Caseiro ARCHWAY,67.428,11.966666666666667,2.0166666608333332,426.3,0.0,4.649,0.0,31.316333113166667,15.334666666666667,41.3,0.0,3.025,0.0,0.0,169.86666666666667,408.4,0.0,0.0,0.0,0.0,0.0,2.5613333333333332
Biscoitos Salgados,69.72483870967741,8.419354838709678,5.8548387135483875,434.48387096774195,1.2451612903225806,10.163870967741936,21.677419354838708,2.6403225936774195,13.18032258064516,87.51612903225806,0.24238709677419357,3.841290322580645,51.83870967741935,230.48387096774192,247.19354838709677,616.3225806451613,1.3125806451612902,0.08709677419354839,0.6135483870967742,5.758064516129032,4.161290322580645,18.159161290322583
Biscoitos de Arroz,80.75,0.0,2.7499999760000002,386.3,4.6915,8.309999999999999,15.02,0.17599999900000002,3.4200000000000004,14.0,0.40940000000000004,1.5310000000000001,136.8,367.0,293.2,136.0,2.728,0.6,0.248,0.38,0.0,15.1516
Biscoitos salgados,58.76,6.0,1.899999976,490.0,0.497,8.92,10.0,12.32999992,24.41,89.0,0.242,2.13,28.0,288.0,295.0,878.0,0.57,2.6,1.99,20.5,11.0,34.21199999999999
Bolachas Estilo Sudoeste,30.8,7.0,3.200000048,197.0,0.6,9.5,0.0,0.400000006,4.6,83.0,0.0,5.3,3.0,145.0,208.0,500.0,1.0,3.0,0.0,0.0,0.0,21.199999999999996
Bolachas de Gengibre Teriyaki,27.9,0.0,2.700000048,163.0,0.7,8.2,0.0,2.599999905,2.3,32.0,0.0,5.3,3.0,114.0,251.0,475.0,2.2,5.3,0.0,0.0,0.0,21.199999999999996
Bolinhas de Brócolis e Cheddar,17.4,8.0,1.5,209.0,0.0,9.9,0.0,3.400000095,11.7,87.0,0.0,3.8,0.0,150.0,163.0,641.0,0.0,6.8,0.0,0.0,0.0,19.3
Bolinhas de Espinafre e Alcachofra,18.8,8.0,2.099999905,221.0,0.0,11.0,0.0,4.699999809,11.9,107.0,0.0,3.3,0.0,159.0,175.0,670.0,0.0,5.0,0.0,0.0,0.0,15.42
Bolinhas de Melão,7.94,0.0,0.699999988,33.0,0.04,0.84,0.0,0.0,0.25,10.0,0.06,0.29,14.0,12.0,280.0,31.0,0.17,6.2,0.0,0.0,0.0,1.0970000000000002
Bolinhas de Ovos Florentinos,20.1,14.0,2.200000048,206.0,0.0,11.7,0.0,3.299999952,8.7,114.0,0.0,3.3,18.0,90.0,167.0,657.0,0.7,1.3,0.0,0.0,0.0,13.6
Bolinhas de Scramble Country,19.8,13.0,2.400000095,216.0,0.0,13.0,0.0,2.099999905,9.4,80.0,0.0,3.5,0.0,69.0,110.0,640.0,0.0,7.0,0.0,0.0,0.0,15.3
Bolinho De Batata,26.86,0.0,2.199999988,182.5,0.1235,2.04,0.3,0.2299999965,8.195,13.5,0.069,0.635,16.5,100.0,298.5,468.5,0.305,6.9,0.235,3.7,0.0,14.5195
Bolinho de Carne enlatada,0.0,47.0,0.0,153.0,0.031,22.9,17.2,0.0,6.1,11.0,0.06,2.04,11.0,73.0,101.0,953.0,4.09,0.0,0.0,0.0,0.0,3.45
Bolinho de Milho,46.0,45.0,2.799999952,337.0,0.22,7.7,15.8,2.029999971,13.5,278.0,0.066,3.04,24.0,189.0,144.0,668.0,0.66,0.2,1.26,23.6,38.0,37.114999999999995
Bolinhos de Milho,83.4,0.0,0.0,387.0,1.815,8.1,9.9,0.0,2.4,19.0,0.42,1.4,114.0,157.0,157.0,28.0,2.0,0.0,0.0,0.0,0.0,6.42
Bolo,65.006,26.55,1.280000012,367.325,0.22795,4.585,6.7625,22.182499933,10.60175,93.175,0.10805000000000001,1.67125,17.0,185.375,139.975,471.6,0.39375,0.525,0.23875000000000002,1.705,17.65,12.13365
Bolo De Arroz,81.1,0.0,4.199999809,392.0,0.0,7.1,24.6,0.879999995,4.3,11.0,0.445,1.49,131.0,360.0,428.0,71.0,3.0,0.0,1.24,1.9,0.0,27.18
Bolo de Café,53.357142857142854,39.142857142857146,1.7857142857142858,367.2857142857143,0.3177142857142857,5.871428571428572,13.457142857142857,10.292857307142857,14.914285714285715,76.28571428571429,0.11014285714285714,1.3714285714285714,18.285714285714285,140.14285714285714,128.85714285714286,395.14285714285717,0.5842857142857143,0.2857142857142857,0.045714285714285714,1.2714285714285716,33.0,7.175285714285714
Bolotas,47.205,0.0,0.0,448.0,1.35,7.125,0.0,0.0,27.634999999999998,47.5,0.7195,0.915,72.0,91.0,624.0,0.0,0.5900000000000001,0.0,0.0,0.0,0.0,3.8220000000000005
Borragem,3.3866666666666667,0.0,0.0,23.666666666666668,0.373,1.9933333333333332,0.9,0.0,0.7733333333333334,99.0,0.13866666666666666,3.526666666666667,55.333333333333336,54.333333333333336,484.0,164.0,0.21333333333333335,33.333333333333336,0.0,0.0,0.0,1.2763333333333333
Bratwurst,1.9266666666666667,69.33333333333333,0.0,277.3333333333333,0.018,15.82,18.900000000000002,0.9933333396666667,22.44333333333333,29.0,0.078,0.81,20.0,167.33333333333334,280.0,676.6666666666666,2.2600000000000002,0.6666666666666666,0.17666666666666667,1.1333333333333333,10.666666666666666,38.91466666666667
Braunschweiger (Linguiça de Fígado),3.1,180.0,0.0,327.0,0.155,14.5,58.0,0.0,28.5,9.0,0.24,11.2,11.0,168.0,199.0,1160.0,2.81,0.0,0.35,1.6,4220.0,289.94199999999995
Brotes de Taro,2.76,0.0,0.0,12.5,0.126,0.825,0.95,0.0,0.08499999999999999,13.0,0.091,0.505,8.0,27.0,338.0,1.5,0.525,19.95,0.0,0.0,0.0,1.0825
Broto De Pokeberry,3.3000000000000003,0.0,1.5666666826666666,21.0,0.36333333333333334,2.4,0.9,1.0666666826666666,0.4000000000000001,53.0,0.13633333333333333,1.3666666666666665,15.333333333333334,36.666666666666664,203.33333333333334,98.33333333333333,0.20666666666666667,100.0,0.5666666666666667,72.0,0.0,1.6483333333333337
Broto de Bambu,2.965,0.0,1.400000006,17.25,0.16125,1.845,0.525,1.2224999965,0.28500000000000003,11.25,0.117,0.325,3.25,31.0,419.75,63.75,0.6725,1.275,0.4075,0.0,0.0,0.6772499999999999
Brócolis,5.543846153846153,0.0,2.2846153699230767,29.0,0.24576923076923077,2.7638461538461536,1.9923076923076921,1.0761538608461538,0.31153846153846154,48.92307692307692,0.04576923076923077,0.7107692307692308,19.692307692307693,58.15384615384615,249.53846153846155,78.46153846153847,0.37538461538461537,62.45384615384615,0.9238461538461539,78.06923076923077,0.0,15.632692307692308
Brócolis Raab,2.9850000000000003,0.0,2.75,27.5,0.3875,3.5,1.15,0.5,0.505,113.0,0.058499999999999996,1.705,24.5,77.5,269.5,44.5,0.655,28.6,2.075,240.0,0.0,28.4985
Bulgur,47.225,0.0,11.39999962,212.5,1.8285,7.685,1.45,0.2549999985,0.785,22.5,0.20500000000000002,1.71,98.0,170.0,239.0,11.0,1.25,0.0,0.034999999999999996,1.2,0.0,21.68
Burger King,24.022,42.666666666666664,1.6466666736666666,286.6,0.22466666666666668,10.579333333333333,17.92,4.018000004466667,16.449333333333335,74.6,0.0774,2.3126666666666664,20.466666666666665,144.33333333333334,212.66666666666666,504.46666666666664,1.4693333333333334,0.29333333333333333,0.49600000000000005,11.006666666666666,0.0,4.3642
Burrito,35.64,5.0,7.9249998335,252.0,0.4895,7.8774999999999995,12.4,1.91749998925,8.665,45.75,0.21525,3.1174999999999997,34.25,78.25,245.5,573.75,1.0075,0.2,0.0575,5.875,26.25,28.439
Burrito de Café da Manhã,28.1,194.0,1.399999976,214.0,0.0,9.7,0.0,0.0,7.0,0.0,0.0,3.2,0.0,0.0,0.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0
Burrito de Carne e Feijão do Patio,30.15,5.0,3.5,207.0,0.0,6.52,0.0,5.28000021,6.75,21.0,0.0,2.34,0.0,0.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0
Butterbur,2.0775,0.0,0.0,8.25,0.171,0.24,0.9,0.0,0.0525,63.75,0.0645,0.23249999999999998,8.0,7.5,343.75,63.75,0.1,20.299999999999997,0.0,0.0,0.0,0.236
Butternuts,12.05,0.0,4.699999809,612.0,6.56,24.9,17.2,0.0,56.98,53.0,0.45,4.02,237.0,446.0,421.0,1.0,3.13,3.2,0.0,0.0,0.0,2.769
Búfalo,0.0125,52.0,0.0,142.0,0.0055,24.9075,17.15,0.0,4.7325,8.0,0.14925,3.085,23.25,213.25,353.0,57.5,4.4975,0.0,0.245,0.625,0.0,55.36375
CLS,22.51,0.0,1.700000048,119.0,0.721,2.28,5.9,11.56999969,2.22,67.0,0.058,2.35,23.0,78.0,65.0,150.0,0.52,0.0,0.11,0.6,196.0,3.2459999999999996
CRLS,19.82,0.0,1.700000048,104.0,0.743,3.22,6.2,8.100000381,1.28,240.0,0.076,4.25,25.0,88.0,73.0,177.0,0.58,0.0,3.18,0.6,202.0,4.357
Cabaça,7.105,0.0,0.0,28.666666666666668,0.12266666666666666,0.7233333333333333,0.20000000000000004,0.0,0.15666666666666668,18.666666666666668,0.04716666666666667,0.2966666666666667,14.5,22.166666666666668,255.83333333333334,87.16666666666667,0.4183333333333333,8.416666666666666,0.0,0.0,0.0,0.746
Cabeludinha,15.56,0.0,0.0,60.0,0.0,0.72,0.0,0.0,0.23,19.0,0.0,0.19,15.0,17.0,79.0,14.0,0.0,14.3,0.0,0.0,0.0,0.316
Cabra,0.0,57.0,0.0,109.0,0.038,20.6,8.8,0.0,2.31,13.0,0.256,2.83,0.0,180.0,385.0,82.0,4.0,0.0,0.0,0.0,0.0,5.4799999999999995
Cacau,53.98,0.0,29.340000154000002,288.4,1.5148,18.26,10.42,1.3179999826,16.844,96.6,2.923,18.875999999999998,394.0,595.6,1623.2,16.0,5.316,0.0,0.094,2.32,0.0,11.419599999999999
Cachorro-Quente Vegetal Original,12.3,0.0,3.5,132.0,0.0,19.7,0.0,4.099999905,1.3,23.0,0.0,1.5,0.0,128.0,121.0,1068.0,1.0,0.0,0.0,0.0,0.0,0.56
Cachorros-Quentes de Milho Vegetais com Ingredientes Naturais,30.9,0.0,2.299999952,231.0,0.0,11.6,0.0,8.199999809,6.8,13.0,0.0,2.4,0.0,0.0,88.0,735.0,0.7,0.0,0.0,0.0,0.0,0.0
Cacto Pricklypear,15.870000000000001,0.0,2.6500000955,66.5,0.2915,0.255,0.05,0.5099999905,0.21,90.0,0.0095,0.1,34.5,5.5,65.0,2.0,0.07,8.6,0.0,1.45,0.0,2.8099999999999996
Café,34.374,0.13333333333333333,0.27333333493333334,202.33333333333334,0.4574666666666667,4.208,4.34,15.206667073333334,4.9959999999999996,66.86666666666666,0.07433333333333333,1.2486666666666666,99.73333333333333,140.86666666666667,1223.8,152.93333333333334,0.17466666666666666,0.1,0.15266666666666667,1.2533333333333332,0.0,37.17226666666666
Café e Cacau (Mocha) em Pó,71.4,0.0,4.800000191,257.0,0.807,9.0,4.0,34.97999954,13.21,60.0,0.56,3.06,122.0,451.0,1856.0,500.0,1.01,0.0,0.09,1.7,0.0,21.878
Calda,66.46941176470588,0.29411764705882354,0.3470588207647059,255.41176470588235,0.4058823529411764,0.7647058823529411,1.588235294117647,32.939411822941175,0.7158823529411764,25.58823529411765,0.09,0.5252941176470588,17.88235294117647,32.35294117647059,131.35294117647058,83.52941176470588,0.4758823529411765,0.011764705882352941,0.1552941176470588,0.15882352941176472,0.8235294117647058,2.7926470588235293
Calda de Chocolate,12.78,9.0,0.300000012,90.0,0.055,3.07,3.4,11.31000042,2.96,89.0,0.09,0.32,18.0,90.0,145.0,47.0,0.43,0.0,0.05,0.2,24.0,1.068
Caldo de Carne e Suco de Tomate,8.5,0.0,0.100000001,37.0,0.028,0.6,0.7,0.0,0.1,11.0,0.017,0.58,3.0,13.0,96.0,131.0,0.02,0.9,0.0,0.0,0.0,0.304
Camarão,4.3020000000000005,162.4,0.0800000012,129.6,0.1182,19.084,37.94,0.0,3.5840000000000005,64.4,0.20500000000000002,1.8980000000000001,37.4,207.4,152.2,439.6,1.268,1.9600000000000002,0.716,0.0,28.4,52.163199999999996
Campbell,12.196,4.781818181818182,1.6545454897818181,81.58181818181818,0.0,2.8819999999999997,0.0,2.755454543872727,2.3463636363636367,14.872727272727273,0.0,0.35254545454545455,0.0,0.0,60.81818181818182,486.3090909090909,0.0,0.6909090909090909,0.0,0.0,0.0,0.17585454545454546
Campbell Company,8.6775,6.0,0.800000012,60.5,0.0,2.2125,0.0,1.1950000372499998,1.6025,12.0,0.0,0.215,0.0,0.0,0.0,624.75,0.0,0.0,0.0,0.0,0.0,0.0
Campbell Vermelho e Branco,10.688928571428573,5.285714285714286,1.421428591107143,69.96428571428571,0.0,2.7728571428571427,0.0,2.068928611785714,1.8367857142857142,8.678571428571429,0.0,0.41428571428571426,0.0,0.0,20.464285714285715,586.9642857142857,0.0,0.1392857142857143,0.0,0.0,0.0,0.0
Canela,80.59,0.0,53.09999847,247.0,17.466,3.99,3.1,2.170000076,1.24,1002.0,0.339,8.32,60.0,64.0,431.0,10.0,1.83,3.8,2.32,31.2,0.0,12.911
Capim-Limão,25.31,0.0,0.0,99.0,5.224,1.82,0.7,0.0,0.49,65.0,0.266,8.17,60.0,101.0,723.0,6.0,2.23,2.6,0.0,0.0,0.0,1.431
Caquis,41.84,0.0,6.033333301666667,157.0,0.5816666666666667,0.9199999999999999,0.19999999999999998,4.176666576666666,0.3933333333333333,20.0,0.18499999999999997,1.1300000000000001,13.333333333333334,41.333333333333336,424.3333333333333,1.3333333333333333,0.17666666666666667,24.5,0.24333333333333332,0.8666666666666667,0.0,2.8196666666666665
Caracol,2.0,50.0,0.0,90.0,0.0,16.1,27.4,0.0,1.4,10.0,0.4,3.5,250.0,272.0,382.0,70.0,1.0,0.0,5.0,0.1,30.0,67.16
Carambola,6.73,0.0,2.799999952,31.0,0.037,1.04,0.6,3.980000019,0.33,3.0,0.137,0.08,10.0,12.0,133.0,2.0,0.12,34.4,0.15,0.0,0.0,8.805
Caramujo,11.64,97.5,0.0,206.0,0.6685,35.76,67.19999999999999,0.0,0.6000000000000001,85.0,1.545,7.545,129.0,211.5,520.5,309.0,2.445,5.4,0.065,0.05,37.5,48.6255
Caranguejo,1.5645454545454547,72.0909090909091,0.045454545454545456,101.81818181818181,0.09545454545454546,18.745454545454546,37.5,0.5681818181818182,1.736363636363636,61.90909090909091,0.6744545454545455,1.0445454545454547,46.27272727272727,209.72727272727272,276.54545454545456,535.1818181818181,4.172727272727273,4.336363636363637,0.35000000000000003,0.05454545454545456,20.90909090909091,22.151363636363637
Cardoon,4.713333333333334,0.0,1.6666667066666667,19.666666666666668,0.17400000000000002,0.7399999999999999,0.7333333333333334,0.0,0.10666666666666667,71.33333333333333,0.08666666666666667,0.7200000000000001,42.666666666666664,23.0,394.6666666666667,252.66666666666666,0.17666666666666667,1.8,0.0,0.0,0.0,0.5893333333333333
Caribu,0.9714285714285714,55.142857142857146,0.0,306.0,0.03514285714285714,25.752857142857145,11.4,0.0,22.110000000000003,8.857142857142858,0.2357142857142857,7.685714285714285,21.142857142857142,265.2857142857143,262.85714285714283,198.85714285714286,2.985714285714286,0.0,0.12142857142857143,0.35714285714285715,22.428571428571427,94.47414285714285
Carissa,13.63,0.0,0.0,62.0,0.0,0.5,0.0,0.0,1.3,11.0,0.21,1.31,16.0,7.0,260.0,3.0,0.0,38.0,0.0,0.0,0.0,0.30000000000000004
Carl Buddig,1.04,59.4,0.0,153.8,0.0,18.5,0.0,0.0,8.36,46.2,0.0,2.018,0.0,0.0,322.6,1240.8,0.0,0.0,0.0,0.0,0.0,5.68
Carl Buddig. Pastrami de Carne Defumada,1.0,65.0,0.0,141.0,0.0,19.6,0.0,0.0,6.5,17.0,0.0,2.45,0.0,0.0,365.0,1056.0,0.0,0.0,0.0,0.0,0.0,4.42
Carne,0.0,74.2,0.0,177.06666666666666,0.0156,24.909333333333333,36.656666666666666,0.0,7.859333333333334,6.366666666666666,0.11606666666666668,2.5416666666666665,24.433333333333334,219.83333333333334,350.6333333333333,60.36666666666667,6.096333333333333,0.0,0.17733333333333334,0.38999999999999996,0.0,102.60133333333333
Carne De Porco,0.372516339869281,99.82679738562092,0.0,220.1078431372549,0.02181045751633987,21.8881045751634,34.81928104575164,0.25653594783986927,14.053954248366013,14.382352941176471,0.1206045751633987,1.4683333333333333,20.19934640522876,223.16339869281046,325.5718954248366,462.12418300653593,2.3934640522875816,1.19640522875817,0.16986928104575164,0.0035947712418300656,43.07516339869281,67.66393137254902
Carne Enlatada Sem Carne Worthington,9.87,1.0,4.699999809,244.0,0.0,18.62,0.0,2.099999905,14.47,24.0,0.0,4.67,0.0,140.0,216.0,758.0,0.77,0.0,0.0,0.0,0.0,41.290000000000006
Carne Fatiada Banquet com Molho,6.46,19.0,1.600000024,88.0,0.0,8.8,0.0,1.429999948,2.96,17.0,0.0,0.99,0.0,0.0,0.0,316.0,0.0,2.6,0.0,0.0,0.0,0.0
Carne Seca,11.0,48.0,1.799999952,410.0,0.111,33.2,10.7,9.0,25.6,20.0,0.227,5.42,51.0,407.0,597.0,2213.0,8.11,0.0,0.49,2.3,0.0,112.36
Carne Tradicional com Molho Marrom,10.8,11.0,1.899999976,87.0,0.0,5.17,0.0,4.0,2.6,30.0,0.0,0.83,0.0,0.0,0.0,146.0,0.0,7.7,0.0,0.0,0.0,0.0
Carne de Almoço,2.7528571428571427,64.42857142857143,0.0,273.7142857142857,0.016142857142857143,14.08,24.014285714285712,0.1799999985714286,22.52285714285714,10.142857142857142,0.08242857142857142,1.2314285714285713,14.714285714285714,130.0,338.14285714285717,1190.857142857143,2.1271428571428572,11.785714285714286,0.2557142857142857,0.5428571428571429,0.0,62.43271428571428
Carne de Búfalo,0.0,78.0,0.0,197.0,0.011,23.36,29.950000000000003,0.0,10.79,8.0,0.17099999999999999,3.035,23.0,217.0,347.0,59.5,4.7,0.0,0.22,0.0,0.0,9.513
Carne de Caça,0.0,76.66071428571429,0.0,157.875,0.01682142857142857,26.626785714285713,17.742857142857144,0.0,4.890892857142857,10.428571428571429,0.15394642857142857,3.899642857142857,23.642857142857142,220.05357142857142,340.94642857142856,59.357142857142854,3.474285714285714,0.8571428571428571,0.22535714285714287,0.4303571428571429,0.05357142857142857,42.699125
Carne de Coco,35.03285714285715,0.0,6.314285551285714,527.1428571428571,2.204857142857143,4.3100000000000005,8.771428571428572,13.357142584857144,44.18142857142857,19.0,0.538,2.5385714285714287,65.14285714285714,149.85714285714286,432.2857142857143,99.71428571428571,1.6171428571428572,1.2142857142857142,0.15285714285714286,0.1142857142857143,0.0,11.753285714285715
Carne de Cordeiro,0.08,109.0,0.0,234.0,0.033,33.43,38.0,0.0,11.09,10.0,0.062,4.76,31.0,272.0,409.0,135.0,5.93,0.0,0.8,0.0,0.0,113.594
Carne de Vaca,0.11343544857768052,97.3019693654267,0.002407002240700219,225.15098468271336,0.01677899343544858,24.804660831509846,26.408971553610503,0.006870897271334792,13.187986870897156,14.291028446389497,0.1806586433260394,2.5498249452954047,21.26258205689278,202.36105032822758,307.03501094091905,94.54923413566739,5.079606126914661,0.7912472647702408,0.2525382932166302,0.9838074398249453,49.34135667396061,94.94545076586434
Carne de Vaca Assada Hormel,9.71,31.0,1.5,163.0,0.0,9.03,0.0,0.25,10.02,18.0,0.1,1.0,14.0,0.0,183.0,336.0,1.4,0.8,0.0,0.0,0.0,0.0
Carne de Vaca Enlatada Hormel,9.27,32.0,1.100000024,164.0,0.0,8.73,0.0,0.340000004,10.24,19.0,0.0,1.0,13.0,0.0,172.0,425.0,1.4,0.9,0.0,0.0,0.0,0.0
Carne de Vaca Picada Cremosa Stouffer's,7.07,25.0,0.400000006,110.0,0.0,7.52,0.0,3.400000095,5.71,81.0,0.0,0.69,0.0,0.0,184.0,471.0,0.0,0.0,0.0,0.0,0.0,1.1400000000000001
Carne de Vaca com Molho Barbecue,14.44,17.0,1.899999976,110.0,0.0,7.14,0.0,5.039999962,2.64,12.0,0.0,0.75,0.0,0.0,0.0,129.0,0.0,5.0,0.0,0.0,0.0,0.0
Carneiro,0.060808080808080804,131.53535353535352,0.0,241.2020202020202,0.028914141414141413,22.169141414141414,19.86111111111111,0.0,16.22459595959596,16.17676767676768,0.25027272727272726,2.518333333333333,21.484848484848484,197.65656565656565,255.510101010101,68.6919191919192,4.204696969696969,1.3434343434343434,0.07787878787878788,0.4888888888888889,115.9090909090909,22.603757575757577
Carnes Butcher Boy,4.66,104.0,0.200000003,239.0,0.0,13.45,0.0,2.49000001,18.17,148.0,0.098,1.83,14.0,246.0,189.0,1162.0,2.88,0.8,0.0,0.0,0.0,3.418
Carnes em Cubos Loma Linda,4.15,1.0,2.400000095,104.0,0.0,19.46,0.0,0.409999996,1.1,10.0,0.0,1.4,0.0,74.0,39.0,496.0,1.03,0.0,0.0,0.0,0.0,0.64
Carpa,0.0,75.0,0.0,144.5,0.046,20.345,14.399999999999999,0.0,6.385,46.5,0.065,1.415,33.5,473.0,380.0,56.0,1.69,1.6,0.315,0.05,9.5,37.07450000000001
Casca de Laranja,25.0,0.0,10.60000038,97.0,0.0,1.5,1.0,0.0,0.2,161.0,0.092,0.8,22.0,21.0,212.0,3.0,0.25,136.0,0.25,0.0,0.0,1.776
Casca de Limão,16.0,0.0,10.60000038,47.0,0.0,1.5,0.7,4.170000076,0.3,134.0,0.092,0.8,15.0,12.0,160.0,6.0,0.25,129.0,0.25,0.0,0.0,9.031
Cascas de Sorvete,81.55,0.0,2.350000024,409.5,0.6519999999999999,8.0,4.8,15.829999925,5.35,34.5,0.236,4.015,28.5,100.0,128.5,231.5,0.71,0.0,0.42500000000000004,1.65,0.0,14.5015
Casquinhas de Taco,62.56,0.0,6.0499999525,467.5,0.432,7.140000000000001,2.4,0.6150000095,21.715,130.5,0.1235,2.18,95.0,237.0,201.0,202.0,1.505,0.0,0.345,4.3,0.0,17.56
Castanhas,51.07928571428572,0.0,1.7785714354285713,234.14285714285714,1.4825,3.592142857142857,0.21428571428571427,0.7571428842857143,1.6485714285714288,34.214285714285715,0.5388571428571429,1.6421428571428573,65.14285714285714,102.0,563.2142857142857,13.857142857142858,0.8457142857142858,32.05,0.03571428571428571,0.5571428571428572,0.0,2.699357142857143
Castanhas d'água,18.12,0.0,2.75,73.5,0.246,1.14,0.7,3.6300001144999996,0.08,7.5,0.21300000000000002,0.46499999999999997,13.5,41.0,351.0,11.0,0.44,2.65,0.85,0.25,0.0,28.461000000000002
Castanhas-do-Brasil,12.27,0.0,7.5,656.0,1.223,14.32,1917.0,2.329999924,66.43,160.0,1.743,2.43,376.0,725.0,659.0,3.0,4.06,0.7,5.73,0.0,0.0,30.232
Cavala,0.0,69.6,0.0,182.3,0.014599999999999998,21.91,45.05,0.0,9.828999999999999,48.1,0.08049999999999999,1.4529999999999998,47.8,237.7,434.9,568.4,0.7609999999999999,1.2200000000000002,0.787,1.3199999999999998,84.3,63.992900000000006
